smiles,HOMO_eV,LUMO_eV,GAP_eV,sheafHOMO,sheafLUMO,sheafGAP,electrons
c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6ccc7c8ccccc8c8ccccc8c7c65)c4cc3ccc21,-6.637,-1.042,5.595,1.9748,2.5847,0.6099000000000001,42.0
c1ccc2c(c1)ccc1c3cc4c5ccccc5c5c(ccc6ccc7c8ccccc8ccc7c65)c4cc3ccc21,-6.705,-1.003,5.702,2.0032,2.6551,0.6518999999999999,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5ccc6c7ccccc7c7ccccc7c6c5cc4ccc3c21,-6.574,-1.112,5.462,1.9732,2.6154,0.6422000000000001,42.0
c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5c(ccc6ccc7c8ccccc8ccc7c65)c4cc3ccc21,-6.678,-1.052,5.626,1.926,2.5923,0.6662999999999999,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5ccc6c(ccc7ccc8ccccc8c76)c5cc4ccc3c21,-6.65,-1.056,5.594,1.9264,2.6125,0.6860999999999999,42.0
c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4cc5c6ccccc6c6ccccc6c5cc4ccc3c12,-6.726,-1.022,5.704,2.0073,2.7386,0.7313000000000001,42.0
c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c6cc7c8ccccc8c8ccccc8c7cc6ccc5c43)c12,-6.803,-0.926,5.877,1.9716,2.716,0.7444000000000002,42.0
c1ccc2c(c1)c1ccccc1c1cc3c(ccc4c3ccc3ccc5c6ccccc6c6ccccc6c5c34)cc21,-6.779,-0.942,5.837,1.9637,2.7262,0.7625,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c6ccccc6c6ccccc6c5cc4c4ccccc4c3c21,-6.804,-0.913,5.89,2.0536,2.6899,0.6363000000000003,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c6ccccc6c6ccc7ccccc7c6c5cc4ccc3c21,-6.683,-1.019,5.665,1.9926,2.663,0.6703999999999999,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c6ccccc6c6c7ccccc7ccc6c5cc4ccc3c21,-6.704,-1.011,5.693,1.9923,2.6724,0.6801000000000001,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c(cc4ccc3c21)c1ccccc1c1c2ccccc2ccc51,-6.7,-1.001,5.699,1.9923,2.6735,0.6812000000000002,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c(cc4ccc3c21)c1ccccc1c1ccc2ccccc2c15,-6.67,-1.007,5.663,1.9926,2.6578,0.6652,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c5c6ccc7ccccc7c6ccc5c5ccc6ccccc6c5c34)cc12,-6.653,-1.028,5.625,2.0163,2.6154,0.5991,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3c3ccc5ccccc5c3c3ccc5c6ccccc6ccc5c34)cc12,-6.654,-1.036,5.617,2.017,2.6508,0.6337999999999999,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3c3ccccc3c3ccc5c6ccccc6c6ccccc6c5c34)cc12,-6.671,-1.03,5.642,2.0197,2.6344,0.6147,42.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c2c4ccc5ccccc5c4ccc2c2ccccc2c31,-6.727,-0.975,5.752,2.1007,2.6981,0.5974000000000004,42.0
c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4cc5ccc6ccc7ccccc7c6c5cc4ccc3c12,-6.551,-1.158,5.393,2.0103,2.6446,0.6343000000000001,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5c(ccc6ccc7ccc8ccccc8c7c65)c34)cc12,-6.718,-0.959,5.758,1.9308,2.6187,0.6879,42.0
c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c6c7ccccc7ccc6c6c7ccccc7ccc6c5c43)c12,-6.752,-0.963,5.789,2.0,2.7564,0.7564000000000002,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5c6c7ccccc7ccc6c6ccccc6c5c34)cc12,-6.696,-0.96,5.736,2.0,2.6138,0.6137999999999999,42.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c3ccc2ccc3c(ccc4ccc5ccccc5c43)c21,-6.784,-0.917,5.867,2.0,2.7162,0.7162000000000002,42.0
c1ccc2c(c1)ccc1ccc3cc4c(ccc5c4ccc4ccc6c(ccc7ccc8ccccc8c76)c45)cc3c12,-6.63,-1.075,5.555,1.926,2.6344,0.7083999999999999,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3c3ccccc3c3ccc5c(ccc6ccc7ccccc7c65)c34)cc12,-6.661,-1.055,5.605,2.0175,2.6344,0.6168999999999998,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5c6ccccc6c6c7ccccc7ccc6c5c34)cc12,-6.668,-1.039,5.629,2.0,2.6185,0.6185,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5c6ccccc6c6ccc7ccccc7c6c5c34)cc12,-6.664,-0.958,5.706,2.0,2.612,0.6120000000000001,42.0
c1ccc2c(c1)ccc1cc3c(cc12)c1c2ccccc2ccc1c1c3ccc2ccc3c4ccccc4ccc3c21,-6.624,-1.067,5.557,2.0177,2.6592,0.6414999999999997,42.0
c1ccc2c(c1)ccc1cc3ccc4c5c6ccc7ccccc7c6ccc5c5ccc6ccccc6c5c4c3cc12,-6.642,-1.03,5.612,2.0165,2.6199,0.6033999999999997,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5ccccc5c4c4c(ccc5ccc6ccccc6c54)c3c21,-6.752,-0.916,5.836,2.0165,2.6918,0.6753,42.0
c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccc2ccccc2c1c1ccc2c3ccccc3ccc2c14,-6.66,-1.037,5.623,2.0173,2.6491,0.6317999999999997,42.0
c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccccc1c1ccc2c3ccccc3c3ccccc3c2c14,-6.653,-1.036,5.617,2.0195,2.6379,0.6184000000000003,42.0
c1ccc2c(c1)ccc1cc3c4ccccc4c4c5c6ccc7ccccc7c6ccc5c5ccccc5c4c3cc12,-6.69,-0.977,5.713,2.098,2.6831,0.5851000000000002,42.0
c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4cc5c(ccc6ccc7ccccc7c65)cc4ccc3c12,-6.54,-1.171,5.369,2.0103,2.6446,0.6343000000000001,42.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6c(ccc7ccc8ccc9ccccc9c8c76)c54)c3cc12,-6.725,-0.958,5.767,1.931,2.6312,0.7002000000000002,42.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6c7c8ccccc8ccc7c7ccccc7c6c54)c3cc12,-6.707,-0.961,5.745,2.0,2.6298,0.6297999999999999,42.0
c1ccc2c(c1)ccc1cc3c4ccccc4c4c(ccc5ccc6c(ccc7ccc8ccccc8c76)c54)c3cc12,-6.759,-0.924,5.835,2.0,2.7172,0.7172000000000001,42.0
c1ccc2c(c1)ccc1ccc3cc4ccc5c(ccc6ccc7c(ccc8ccc9ccccc9c87)c65)c4cc3c12,-6.63,-1.077,5.552,1.9263,2.6346,0.7082999999999999,42.0
c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccccc1c1ccc2c(ccc3ccc5ccccc5c32)c14,-6.633,-1.061,5.572,2.0172,2.6362,0.6190000000000002,42.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6c7ccccc7c7c8ccccc8ccc7c6c54)c3cc12,-6.665,-1.043,5.622,2.0,2.6345,0.6345000000000001,42.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6c7ccccc7c7ccc8ccccc8c7c6c54)c3cc12,-6.668,-0.965,5.703,2.0,2.6252,0.6252,42.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccc4c5ccccc5ccc4c2c1c1ccc2ccccc2c31,-6.637,-1.067,5.571,2.0177,2.671,0.6532999999999998,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c(ccc6c5ccc5ccc7ccccc7c56)cc4ccc3c21,-6.652,-1.051,5.601,1.9257,2.6171,0.6914000000000002,42.0
c1ccc2c(c1)ccc1c2ccc2c3cc4c(ccc5c4ccc4ccc6c7ccccc7ccc6c45)cc3ccc21,-6.681,-1.051,5.63,1.9268,2.6005,0.6736999999999997,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c(ccc6c7ccccc7c7ccccc7c56)cc4ccc3c21,-6.569,-1.113,5.456,1.9732,2.6159,0.6426999999999998,42.0
c1ccc2c(c1)ccc1c3cc4c(ccc5c4c4ccccc4c4ccc6c7ccccc7ccc6c45)cc3ccc21,-6.552,-1.137,5.415,2.0102,2.5933,0.5831,42.0
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4ccc6c(ccc7ccc8ccccc8c76)c45)cc3ccc21,-6.652,-1.044,5.608,1.926,2.5954,0.6694000000000002,42.0
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4ccc6c7ccc8ccccc8c7ccc6c45)cc3ccc21,-6.666,-1.053,5.613,1.9264,2.5929,0.6665000000000003,42.0
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4ccc6c7ccccc7c7ccccc7c6c45)cc3ccc21,-6.641,-1.041,5.6,1.9748,2.5931,0.6183000000000001,42.0
c1ccc2c(c1)ccc1c3cc4c(cc3ccc21)c1ccccc1c1c4ccc2ccc3c4ccccc4ccc3c21,-6.693,-1.001,5.692,2.0031,2.6539,0.6508000000000003,42.0
c1ccc2c(c1)ccc1ccc3cc4ccc5c(ccc6ccc7c8ccccc8c8ccccc8c7c65)c4cc3c12,-6.618,-1.07,5.549,1.9748,2.6317,0.6568999999999998,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c(ccc6ccc7ccccc7c65)cc4c4ccccc4c3c21,-6.685,-1.028,5.657,2.0032,2.6797,0.6764999999999999,42.0
c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c(ccc6ccc7ccc8ccccc8c7c65)cc4ccc3c21,-6.607,-1.056,5.551,1.9272,2.6178,0.6905999999999999,42.0
c1ccc2cc3c(ccc4c5c6ccc7ccccc7c6ccc5c5ccc6ccc7ccccc7c6c5c34)cc2c1,-6.542,-1.083,5.459,2.0318,2.5663,0.5345,42.0
c1ccc2cc3c(ccc4c3c3ccc5ccccc5c3c3ccc5c(ccc6ccc7ccccc7c65)c34)cc2c1,-6.592,-1.084,5.508,2.0178,2.5781,0.5603000000000002,42.0
c1ccc2cc3c(ccc4c3c3ccc5ccccc5c3c3ccc5c6ccccc6c6ccccc6c5c34)cc2c1,-6.586,-1.077,5.509,2.0519,2.5768,0.5249000000000001,42.0
c1ccc2cc3c(cc2c1)c1ccccc1c1c2c4ccc5ccccc5c4ccc2c2c4ccccc4ccc2c31,-6.653,-1.034,5.619,2.0935,2.6709,0.5773999999999999,42.0
c1ccc2cc3c(ccc4c5c6ccc7ccccc7c6ccc5c5c6ccccc6c6ccccc6c5c34)cc2c1,-6.56,-1.073,5.487,2.0801,2.5839,0.5038,42.0
c1ccc2cc3c(ccc4c3c3ccc5c6ccccc6ccc5c3c3ccc5c6ccccc6ccc5c43)cc2c1,-6.576,-1.129,5.448,2.0319,2.5707,0.5388000000000002,42.0
c1ccc2cc3c(ccc4c3c3ccc5ccc6ccccc6c5c3c3ccc5c6ccccc6ccc5c43)cc2c1,-6.521,-1.194,5.327,2.0312,2.5672,0.536,42.0
c1ccc2cc3c(ccc4c3c3c5ccccc5ccc3c3ccc5c6ccccc6c6ccccc6c5c34)cc2c1,-6.568,-1.066,5.502,2.0497,2.5534,0.5036999999999998,42.0
c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5c6ccccc6c6ccc7ccccc7c6c5c34)cc2c1,-6.547,-1.079,5.469,2.0565,2.5537,0.49719999999999986,42.0
c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2c4ccc5ccccc5c4ccc2c2ccccc2c31,-6.519,-1.117,5.402,2.0993,2.6232,0.5239000000000003,42.0
c1ccc2cc3c(cc2c1)c1ccccc1c1c2c4ccc5ccccc5c4ccc2c2ccc4ccccc4c2c31,-6.647,-0.999,5.648,2.0885,2.6499,0.5614000000000003,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccccc7cc6c6ccc7c8ccccc8ccc7c6c5c43)cc2c1,-6.631,-0.978,5.653,2.0033,2.5701,0.5668000000000002,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccccc7cc6c6c7ccccc7c7ccccc7c6c5c43)cc2c1,-6.547,-1.019,5.529,2.0891,2.5696,0.4804999999999997,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccccc7cc6c6c7ccc8ccccc8c7ccc6c5c43)cc2c1,-6.652,-1.011,5.641,2.0034,2.57,0.5665999999999998,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccccc7cc6c6c(ccc7ccc8ccccc8c76)c5c43)cc2c1,-6.629,-1.014,5.615,2.0033,2.5699,0.5666000000000002,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8ccc9ccc%10ccccc%10c9c8c7cc6ccc5c43)cc2c1,-6.63,-1.063,5.567,1.9402,2.5791,0.6389,42.0
c1ccc2cc3c(ccc4ccc5cc6c(ccc7c6ccc6ccc8cc9ccccc9cc8c67)cc5c43)cc2c1,-6.49,-1.245,5.244,1.9229,2.5482,0.6253,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8ccc9c%10ccccc%10ccc9c8c7cc6ccc5c43)cc2c1,-6.675,-1.056,5.619,1.9404,2.5791,0.6387,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8ccc9ccccc9c8c7cc6c6ccccc6c5c43)cc2c1,-6.652,-1.041,5.611,1.9832,2.5789,0.5956999999999999,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7ccc8c9ccccc9ccc8c7cc6ccc5c34)cc2c1,-6.506,-1.188,5.318,2.0184,2.5677,0.5492999999999997,42.0
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4cc5ccc6c7ccccc7ccc6c5cc4ccc2c13,-6.73,-1.005,5.725,1.9702,2.5965,0.6262999999999999,42.0
c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6cc7ccc8c9ccccc9ccc8c7cc6ccc5c43)cc12,-6.666,-1.041,5.625,1.9321,2.5904,0.6582999999999999,42.0
c1ccc2c(c1)ccc1ccc3c4ccccc4c4c5c6ccccc6c6ccccc6c5c5ccccc5c4c3c12,-6.727,-0.999,5.727,2.1414,2.7495,0.6080999999999999,42.0
c1ccc2c(c1)ccc1c2ccc2c1ccc1c3ccccc3c3ccc4ccc5c6ccccc6ccc5c4c3c21,-6.816,-0.845,5.97,2.0163,2.6583,0.6419999999999999,42.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6cc7ccc8c9ccccc9ccc8c7cc6ccc5c4c3cc12,-6.687,-1.041,5.646,1.9321,2.5933,0.6612000000000002,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8c9ccccc9ccc8c7cc6c6ccccc6c5c43)cc2c1,-6.677,-1.031,5.645,1.9829,2.5775,0.5946,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8c9ccccc9c9ccccc9c8c7cc6ccc5c43)cc2c1,-6.594,-1.089,5.505,1.9602,2.5785,0.6183000000000001,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8c(ccc9c%10ccccc%10ccc98)c7cc6ccc5c43)cc2c1,-6.695,-1.055,5.639,1.9403,2.5793,0.639,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8c(ccc9ccc%10ccccc%10c98)c7cc6ccc5c43)cc2c1,-6.664,-1.059,5.606,1.9403,2.5791,0.6388,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7c8ccccc8c8ccccc8c7cc6ccc5c34)cc2c1,-6.55,-1.177,5.373,2.0251,2.5717,0.5465999999999998,42.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6cc7c8ccccc8c8ccccc8c7cc6ccc5c4c3cc12,-6.784,-0.97,5.814,1.9703,2.6605,0.6901999999999999,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c8ccccc8c8ccccc8c7cc6c6ccccc6c5c43)cc2c1,-6.691,-1.011,5.68,2.0462,2.5842,0.5380000000000003,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c8ccccc8c8ccc9ccccc9c8c7cc6ccc5c43)cc2c1,-6.644,-1.058,5.586,2.0,2.579,0.5790000000000002,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c8ccccc8c8c9ccccc9ccc8c7cc6ccc5c43)cc2c1,-6.665,-1.058,5.607,2.0,2.5801,0.5800999999999998,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(cc6ccc5c43)c3ccccc3c3c4ccccc4ccc73)cc2c1,-6.713,-1.023,5.689,2.0,2.5796,0.5796000000000001,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(cc6ccc5c43)c3ccccc3c3ccc4ccccc4c37)cc2c1,-6.698,-1.011,5.687,2.0,2.5797,0.5796999999999999,42.0
c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6cc7ccc8ccccc8c7cc6ccc5c34)cc2c1,-6.558,-1.203,5.355,2.0173,2.5739,0.5566,42.0
c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5c6cc7ccc8ccccc8c7cc6ccc5c34)cc2c1,-6.569,-1.179,5.39,2.0165,2.5822,0.5656999999999996,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7ccc8ccccc8c7cc6c6ccccc6c5c34)cc2c1,-6.556,-1.115,5.441,2.0953,2.5725,0.47719999999999985,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7ccc8ccc9ccccc9c8c7cc6ccc5c34)cc2c1,-6.492,-1.197,5.296,2.0182,2.5689,0.5507,42.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c3ccc2ccc3cc4ccc5ccccc5c4cc3c21,-6.772,-0.945,5.826,2.0,2.6591,0.6591,42.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6cc7ccc8ccc9ccccc9c8c7cc6ccc5c4c3cc12,-6.667,-1.069,5.598,1.932,2.6448,0.7128000000000001,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3c3ccccc3c3ccc5cc6ccc7ccccc7c6cc5c34)cc12,-6.595,-1.144,5.451,2.0181,2.6327,0.6145999999999998,42.0
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5cc6ccc7ccc8ccccc8c7c6cc5c34)cc12,-6.658,-1.053,5.606,1.932,2.6256,0.6936,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8ccccc8c7cc6c6ccc7ccccc7c6c5c43)cc2c1,-6.65,-0.979,5.671,2.0094,2.5806,0.5712000000000002,42.0
c1ccc2cc3c(ccc4ccc5c6cc7ccc8ccccc8c7cc6c6c7ccccc7ccc6c5c43)cc2c1,-6.687,-1.009,5.678,2.0093,2.5803,0.5709999999999997,42.0
c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6cc7c(ccc8ccccc87)cc6ccc5c34)cc2c1,-6.534,-1.206,5.328,2.017,2.5695,0.5525000000000002,42.0
c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5c6cc7c(ccc8ccccc87)cc6ccc5c34)cc2c1,-6.549,-1.186,5.364,2.0163,2.58,0.5636999999999999,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7c(ccc8ccccc87)cc6c6ccccc6c5c34)cc2c1,-6.534,-1.121,5.414,2.0929,2.5647,0.4718,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7c(ccc8ccc9ccccc9c87)cc6ccc5c34)cc2c1,-6.472,-1.205,5.267,2.0184,2.5687,0.5503,42.0
c1ccc2c(c1)ccc1cc3c4ccccc4c4c(ccc5ccc6cc7ccc8ccccc8c7cc6c54)c3cc12,-6.741,-0.948,5.793,2.0,2.6522,0.6522000000000001,42.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6cc7c(ccc8ccc9ccccc9c87)cc6ccc5c4c3cc12,-6.666,-1.067,5.599,1.9321,2.6448,0.7127000000000001,42.0
c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccccc1c1ccc2cc3ccc5ccccc5c3cc2c14,-6.571,-1.146,5.425,2.0178,2.6251,0.6073000000000004,42.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6cc7ccc8ccc9ccccc9c8c7cc6c54)c3cc12,-6.642,-1.057,5.585,1.9322,2.6338,0.7016,42.0
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3c4ccccc4c4ccc5c6ccccc6ccc5c4c3c12,-6.868,-0.845,6.022,2.0,2.6662,0.6661999999999999,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8ccccc87)cc6c6ccc7ccccc7c6c5c43)cc2c1,-6.627,-0.979,5.648,2.0097,2.5761,0.5663999999999998,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8ccccc87)cc6c6c7ccccc7ccc6c5c43)cc2c1,-6.665,-1.009,5.656,2.0096,2.5759,0.5663,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8c7ccc7ccc9ccccc9c78)cc6ccc5c43)cc2c1,-6.659,-1.044,5.615,1.9403,2.5774,0.6371,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8c7ccc7c9ccccc9ccc78)cc6ccc5c43)cc2c1,-6.674,-1.046,5.628,1.9404,2.5748,0.6344000000000003,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8c9ccccc9c9ccccc9c78)cc6ccc5c43)cc2c1,-6.596,-1.084,5.512,1.9601,2.5784,0.6182999999999998,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7c(ccc8c9ccccc9ccc78)cc6ccc5c34)cc2c1,-6.491,-1.189,5.302,2.0182,2.5611,0.5428999999999999,42.0
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4cc5c(ccc6c7ccccc7ccc56)cc4ccc2c13,-6.728,-0.999,5.729,1.9702,2.6083,0.6380999999999999,42.0
c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6cc7c(ccc8c9ccccc9ccc78)cc6ccc5c43)cc12,-6.662,-1.039,5.622,1.9322,2.5945,0.6623000000000001,42.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6cc7c(ccc8c9ccccc9ccc78)cc6ccc5c4c3cc12,-6.684,-1.038,5.646,1.9321,2.6004,0.6683000000000001,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8c9ccccc9ccc78)cc6c6ccccc6c5c43)cc2c1,-6.662,-1.022,5.64,1.9832,2.5734,0.5901999999999998,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8ccc9ccccc9c87)cc6c6ccccc6c5c43)cc2c1,-6.656,-1.028,5.628,1.9829,2.5787,0.5957999999999999,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8ccc9c%10ccccc%10ccc9c87)cc6ccc5c43)cc2c1,-6.656,-1.052,5.604,1.9404,2.5781,0.6377000000000002,42.0
c1ccc2cc3c(ccc4ccc5cc6ccc7c(ccc8ccc9cc%10ccccc%10cc9c87)c6cc5c43)cc2c1,-6.503,-1.248,5.255,1.9208,2.5472,0.6264000000000001,42.0
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8ccc9ccc%10ccccc%10c9c87)cc6ccc5c43)cc2c1,-6.617,-1.024,5.594,1.9403,2.5775,0.6372000000000002,42.0
c1ccc2cc3c(ccc4c5ccc6ccc7ccccc7c6c5c5c6cc7ccccc7cc6ccc5c34)cc2c1,-6.476,-1.227,5.25,2.0329,2.5646,0.5316999999999998,42.0
c1ccc2cc3c(ccc4c5ccc6cc7ccccc7cc6c5c5c6cc7ccccc7cc6ccc5c34)cc2c1,-6.503,-1.216,5.287,2.0,2.5133,0.5133000000000001,42.0
c1ccc2cc3c(ccc4c5ccc6c7ccccc7ccc6c5c5c6cc7ccccc7cc6ccc5c34)cc2c1,-6.459,-1.219,5.239,2.033,2.5471,0.5141,42.0
c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5c6cc7ccccc7cc6c6ccccc6c5c34)cc2c1,-6.557,-1.135,5.422,2.0688,2.5769,0.5081000000000002,42.0
c1ccc2cc3c(ccc4c3c3ccc5cc6ccccc6cc5c3c3c5ccccc5c5ccccc5c43)cc2c1,-6.555,-1.199,5.356,2.0533,2.5891,0.5358,42.0
c1ccc2cc3c(ccc4c3c3ccc5cc6ccccc6cc5c3c3ccc5c6ccccc6ccc5c43)cc2c1,-6.507,-1.232,5.275,2.0329,2.5659,0.5329999999999999,42.0
c1ccc2cc3c(ccc4c3c3ccc5cc6ccccc6cc5c3c3ccc5cc6ccccc6cc5c43)cc2c1,-6.526,-1.215,5.311,2.0,2.5798,0.5798000000000001,42.0
c1ccc2cc3c(ccc4c3c3ccc5cc6ccccc6cc5c3c3ccc5ccc6ccccc6c5c43)cc2c1,-6.46,-1.249,5.211,2.0329,2.5656,0.5326999999999997,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7ccccc7cc6c6ccc7ccccc7c6c5c34)cc2c1,-6.475,-1.118,5.357,2.0806,2.5541,0.47350000000000003,42.0
c1ccc2cc3c(ccc4c5ccccc5c5c6cc7ccccc7cc6c6c7ccccc7ccc6c5c34)cc2c1,-6.481,-1.144,5.336,2.0842,2.5543,0.47009999999999996,42.0
c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6cc7ccccc7cc6c6ccccc6c5c34)cc2c1,-6.543,-1.162,5.382,2.0663,2.5622,0.4958999999999998,42.0
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5cc6c(ccc7ccc8ccccc8c76)cc5c43)cc2c1,-6.742,-0.993,5.749,1.9829,2.5787,0.5957999999999999,42.0
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5cc6c7ccccc7c7ccccc7c6cc5c43)cc2c1,-6.776,-0.98,5.796,2.0466,2.5822,0.5355999999999996,42.0
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3ccccc3c3cc4c(ccc5ccccc54)cc3c21,-6.821,-0.903,5.918,2.0,2.7125,0.7124999999999999,42.0
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6ccccc6c6cc7c(ccc8ccccc87)cc6c45)c3cc12,-6.822,-0.92,5.902,2.0,2.6588,0.6587999999999998,42.0
c1ccc2cc3c(ccc4c3c3ccccc3c3c5ccccc5c5cc6c(ccc7ccccc76)cc5c43)cc2c1,-6.537,-1.151,5.386,2.0781,2.5624,0.48429999999999973,42.0
c1ccc2cc3c(ccc4c3ccc3c5c6ccccc6ccc5c5cc6c(ccc7ccccc76)cc5c43)cc2c1,-6.629,-1.076,5.553,2.0093,2.5761,0.5667999999999997,42.0
c1ccc2cc3c(ccc4c3ccc3c5ccc6ccccc6c5c5cc6c(ccc7ccccc76)cc5c43)cc2c1,-6.648,-1.062,5.586,2.0092,2.5794,0.5702000000000003,42.0
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3ccccc3c3cc4ccc5ccccc5c4cc3c21,-6.826,-0.901,5.926,2.0,2.7156,0.7155999999999998,42.0
c1ccc2cc3c(ccc4c3c3ccccc3c3c5ccccc5c5cc6ccc7ccccc7c6cc5c43)cc2c1,-6.6,-1.17,5.43,2.0768,2.5619,0.4851000000000001,42.0
